id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect
176,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,12,14,27,32,58,61,37,34,77,80,42",,0,20007,0,,,,,0,,,,,,enemy_team-10000176,0,1
177,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000177,0,1
178,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000178,0,1
179,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000179,0,1
180,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,89,86,77,80,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000180,0,1
181,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000181,0,1
182,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,77,80,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000182,0,1
183,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,44,34,77,80,66,69",,0,20007,1,,,,,0,,,,,,enemy_team-10000183,0,1
184,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20008,1,,,,,0,,,,,,enemy_team-10000184,0,1
185,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20007,1,,,,,0,,,,,,enemy_team-10000185,0,1
186,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000186,0,1
187,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000187,0,1
188,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000188,0,1
189,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000189,0,1
190,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000190,0,1
191,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,70,44,37,34,89,86,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000191,0,1
192,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,18,32,58,61,44,34,89,86,36,39,38",,6017,90008,1,,,38,,0,,,,,,enemy_team-10000192,0,1
193,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,89,86,77,80,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000193,0,1
194,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000194,0,1
195,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000195,0,1
196,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000196,0,1
197,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,1,60",,0,20007,1,,,,,0,,,,,,enemy_team-10000197,0,1
198,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000198,0,1
199,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000199,0,1
200,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000200,0,1
201,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000201,0,1
202,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,26,42",,0,20005,1,,,,,0,,,,,,enemy_team-10000202,0,1
203,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000203,0,1
204,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000204,0,1
205,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000205,0,1
206,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000206,0,1
207,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000207,0,1
208,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000208,0,1
209,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,66,99",,0,20006,1,,,,,0,,,,,,enemy_team-10000209,0,1
210,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000210,0,1
211,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000211,0,1
212,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000212,0,1
213,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000213,0,1
214,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20003,0,,,,,0,,,,,,enemy_team-10000214,0,1
215,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000215,0,1
216,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000216,0,1
217,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000217,0,1
218,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,36,101,38",,6017,900012,1,,,38,,0,,,,,,enemy_team-10000218,0,1
219,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,3,14,18,32,58,70,61,44,34,37,80,89,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000219,0,1
220,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,enemy_team-10000220,0,1
221,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20006,0,,,,,0,,,,,,enemy_team-10000221,0,1
222,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,29,27,58,61,44,37,34,89,1,42,69,75",,0,20005,0,,,,,0,,,,,,enemy_team-10000222,0,1
223,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,enemy_team-10000223,0,1
224,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20006,0,,,,,0,,,,,,enemy_team-10000224,0,1
225,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,enemy_team-10000225,0,1
226,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,enemy_team-10000226,0,1
227,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20007,0,,,,,0,,,,,,enemy_team-10000227,0,1
228,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20008,0,,,,,0,,,,,,enemy_team-10000228,0,1
229,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20005,0,,,,,0,,,,,,enemy_team-10000229,0,1
230,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,enemy_team-10000230,0,1
231,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,enemy_team-10000231,0,1
232,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20004,0,,,,,0,,,,,,enemy_team-10000232,0,1
233,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,58,70,44,37,34,86,26,60,36,85",,0,20008,0,,,,,0,,,,,,enemy_team-10000233,0,1
234,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,enemy_team-10000234,0,1
235,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,enemy_team-10000235,0,1
236,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,enemy_team-10000236,0,1
237,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82",,0,20006,0,,,,,0,,,,,,enemy_team-10000237,0,1
238,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20004,0,,,,,0,,,,,,enemy_team-10000238,0,1
239,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20005,0,,,,,0,,,,,,enemy_team-10000239,0,1
240,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20005,0,,,,,0,,,,,,enemy_team-10000240,0,1
241,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20008,0,,,,,0,,,,,,enemy_team-10000241,0,1
242,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20007,0,,,,,0,,,,,,enemy_team-10000242,0,1
243,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,enemy_team-10000243,0,1
244,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,enemy_team-10000244,0,1
245,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,enemy_team-10000245,0,1
246,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,44,37,34,89,86,77,80,66,36,78,48",,0,900015,0,,,,,0,,,,,,enemy_team-10000246,0,1
247,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,enemy_team-10000247,0,1
248,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,enemy_team-10000248,0,1
249,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20005,0,,,,,0,,,,,,enemy_team-10000249,0,1
250,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20004,0,,,,,0,,,,,,enemy_team-10000250,0,1
251,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,44,37,34,89,86,77,80,66,36,78,48",,0,900015,0,,,,,0,,,,,,enemy_team-10000251,0,1
252,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20007,0,,,,,0,,,,,,enemy_team-10000252,0,1
253,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82",,0,20008,0,,,,,0,,,,,,enemy_team-10000253,0,1
254,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20007,0,,,,,0,,,,,,enemy_team-10000254,0,1
255,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20005,0,,,,,0,,,,,,enemy_team-10000255,0,1
256,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20007,0,,,,,0,,,,,,enemy_team-10000256,0,1
257,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20008,0,,,,,0,,,,,,enemy_team-10000257,0,1
258,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20004,0,,,,,0,,,,,,enemy_team-10000258,0,1
259,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,21,71,68,74,63,51,47,40,41,87,82,6,8,13,22,44,37,34,89,86,77,80,66,36,78,48",,0,900015,0,,,,,0,,,,,,enemy_team-10000259,0,1
260,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,51,47,40,41,87,82,11,14,3,12,18,32,61,70,44,37,34,77,72,39,88,78",,0,20004,0,,,,,0,,,,,,enemy_team-10000260,0,1
261,,,0,20004,0,,,,,0,,,,,,enemy_team-10000261,0,1
262,,,0,20005,0,,,,,0,,,,,,enemy_team-10000262,0,1
263,,,0,20004,0,,,,,0,,,,,,enemy_team-10000263,0,1
264,,,0,20005,0,,,,,0,,,,,,enemy_team-10000264,0,1
265,,,0,20003,0,,,,,0,,,,,,enemy_team-10000265,0,1
266,,,0,20004,0,,,,,0,,,,,,enemy_team-10000266,0,1
267,,,0,20005,0,,,,,0,,,,,,enemy_team-10000267,0,1
268,,,0,20005,0,,,,,0,,,,,,enemy_team-10000268,0,1
269,,,0,20004,0,,,,,0,,,,,,enemy_team-10000269,0,1
270,,,0,20005,0,,,,,0,,,,,,enemy_team-10000270,0,1
271,,,0,20006,0,,,,,0,,,,,,enemy_team-10000271,0,1
272,,,0,20005,0,,,,,0,,,,,,enemy_team-10000272,0,1
273,,,0,20004,0,,,,,0,,,,,,enemy_team-10000273,0,1
274,,,0,20005,0,,,,,0,,,,,,enemy_team-10000274,0,1
275,,,0,20005,0,,,,,0,,,,,,enemy_team-10000275,0,1
276,,,0,20007,0,,,,,0,,,,,,enemy_team-10000276,0,1
277,,,0,20003,0,,,,,0,,,,,,enemy_team-10000277,0,1
278,,,0,20004,0,,,,,0,,,,,,enemy_team-10000278,0,1
279,,,0,20007,0,,,,,0,,,,,,enemy_team-10000279,0,1
280,,,0,20006,0,,,,,0,,,,,,enemy_team-10000280,0,1
281,,,0,20005,0,,,,,0,,,,,,enemy_team-10000281,0,1
282,,,0,20005,0,,,,,0,,,,,,enemy_team-10000282,0,1
283,,,0,20007,0,,,,,0,,,,,,enemy_team-10000283,0,1
284,,,0,20004,0,,,,,0,,,,,,enemy_team-10000284,0,1
285,,,0,20007,0,,,,,0,,,,,,enemy_team-10000285,0,1
286,,,0,20005,0,,,,,0,,,,,,enemy_team-10000286,0,1
287,,,0,20006,0,,,,,0,,,,,,enemy_team-10000287,0,1
288,,,0,20005,0,,,,,0,,,,,,enemy_team-10000288,0,1
289,,,0,20001,0,,,,,0,,,,,,enemy_team-10000289,0,1
290,,,0,20005,0,,,,,0,,,,,,enemy_team-10000290,0,1
291,,,0,20005,0,,,,,0,,,,,,enemy_team-10000291,0,1
292,,,0,20004,0,,,,,0,,,,,,enemy_team-10000292,0,1
293,,,0,20005,0,,,,,0,,,,,,enemy_team-10000293,0,1
294,,,0,20007,0,,,,,0,,,,,,enemy_team-10000294,0,1
295,,,0,20008,0,,,,,0,,,,,,enemy_team-10000295,0,1
296,,,0,20004,0,,,,,0,,,,,,enemy_team-10000296,0,1
297,,,0,20005,0,,,,,0,,,,,,enemy_team-10000297,0,1
298,,,0,20007,0,,,,,0,,,,,,enemy_team-10000298,0,1
299,,,0,20004,0,,,,,0,,,,,,enemy_team-10000299,0,1
300,,,0,20008,0,,,,,0,,,,,,enemy_team-10000300,0,1
301,,,0,20008,0,,,,,0,,,,,,enemy_team-10000301,0,1
302,,,0,20005,0,,,,,0,,,,,,enemy_team-10000302,0,1
303,,,0,20005,0,,,,,0,,,,,,enemy_team-10000303,0,1
304,,,0,20004,0,,,,,0,,,,,,enemy_team-10000304,0,1
305,,,0,20007,0,,,,,0,,,,,,enemy_team-10000305,0,1
306,,,0,0,0,,,,,0,,,,,,enemy_team-10000306,0,1
307,,,0,20005,0,,,,,0,,,,,,enemy_team-10000307,0,1
308,,,0,20008,0,,,,,0,,,,,,enemy_team-10000308,0,1
309,,,0,20008,0,,,,,0,,,,,,enemy_team-10000309,0,1
310,,,0,900016,0,,,,,0,,,,,,enemy_team-10000310,0,1
311,,,0,90002,0,,,,,0,,,,,,enemy_team-10000311,0,1
312,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000312,0,1
313,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000313,0,1
314,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000314,0,1
315,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000315,0,1
316,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000316,0,1
317,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,1,60",,0,20007,0,,,,,0,,,,,,enemy_team-10000317,0,1
318,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000318,0,1
319,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000319,0,1
320,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000320,0,1
321,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,87,82,11,14,29,18,58,61,44,37,77,80,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000321,0,1
322,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000322,0,1
323,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000323,0,1
324,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000324,0,1
325,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000325,0,1
326,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000326,0,1
327,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000327,0,1
328,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,26,42",,0,20007,0,,,,,0,,,,,,enemy_team-10000328,0,1
329,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,0",,0,20002,0,,,,,0,,,,,,enemy_team-10000329,0,1
330,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000330,0,1
331,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,3,12,27,32,58,70,34,37,86,89,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000331,0,1
332,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000332,0,1
333,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000333,0,1
334,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000334,0,1
335,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20004,0,,,,,0,,,,,,enemy_team-10000335,0,1
336,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000336,0,1
337,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000337,0,1
338,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20007,0,,,,,0,,,,,,enemy_team-10000338,0,1
339,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000339,0,1
340,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,0",,0,20005,0,,,,,0,,,,,,enemy_team-10000340,0,1
341,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20006,0,,,,,0,,,,,,enemy_team-10000341,0,1
342,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,0",,0,20008,0,,,,,0,,,,,,enemy_team-10000342,0,1
343,"9,2,5,10,90,91,92,17,25,93,24,31,33,94,71,68,74,63,107,51,47,40,41,52,87,82,110,11,12,27,29,61,70,34,44,86,77,66,99",,0,20004,0,,,,,0,,,,,,enemy_team-10000343,0,1
